date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2013-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1233.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2013-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2013-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,700.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2013-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,650.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2013-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,633.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2013-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,650.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2013-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,650.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2013-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,733.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2013-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,733.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1133.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1233.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1167.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1167.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,867.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,733.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,633.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,633.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,767.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,767.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2014-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1267.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1400.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1400.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1400.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1200.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-07-15,Milk (non-pasteurized) - Retail,L,milk and dairy,700.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-08-15,Milk (non-pasteurized) - Retail,L,milk and dairy,700.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-09-15,Milk (non-pasteurized) - Retail,L,milk and dairy,833.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-10-15,Milk (non-pasteurized) - Retail,L,milk and dairy,833.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-11-15,Milk (non-pasteurized) - Retail,L,milk and dairy,900.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2015-12-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1000.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2016-01-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2016-02-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1433.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2016-03-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2016-04-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1300.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2016-05-15,Milk (non-pasteurized) - Retail,L,milk and dairy,1097.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
2016-06-15,Milk (non-pasteurized) - Retail,L,milk and dairy,800.0,MNT,Mongolia,Selenge,2092,Selenge,2603,102,15,15,3,2603_102_15_15,
