CODE,Аймаг,Aimag,Сум,Soum,насны ангилал,Age Group,Year1
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,Бүгд,Total,5720
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,40-44,40-44,399
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,45-49,45-49,395
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,50-54,50-54,305
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,55-59,55-59,242
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,60-64,60-64,155
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,65-69,65-69,86
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,70+,70+,119
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,0-4,0-4,643
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,5-9,5-9,646
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,10-14,10-14,489
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,15-19,15-19,460
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,20-24,20-24,536
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,25-29,25-29,500
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,30-34,30-34,378
26522,Архангай,Arkhangai,Өндөр-Улаан,Undur-Ulaan,35-39,35-39,367
26525,Архангай,Arkhangai,Тариат,Tariat,Бүгд,Total,4903
26525,Архангай,Arkhangai,Тариат,Tariat,40-44,40-44,330
26525,Архангай,Arkhangai,Тариат,Tariat,45-49,45-49,279
26525,Архангай,Arkhangai,Тариат,Tariat,50-54,50-54,255
26525,Архангай,Arkhangai,Тариат,Tariat,55-59,55-59,226
26525,Архангай,Arkhangai,Тариат,Tariat,60-64,60-64,151
26525,Архангай,Arkhangai,Тариат,Tariat,65-69,65-69,88
26525,Архангай,Arkhangai,Тариат,Tariat,70+,70+,131
26525,Архангай,Arkhangai,Тариат,Tariat,0-4,0-4,582
26525,Архангай,Arkhangai,Тариат,Tariat,5-9,5-9,505
26525,Архангай,Arkhangai,Тариат,Tariat,10-14,10-14,360
26525,Архангай,Arkhangai,Тариат,Tariat,15-19,15-19,381
26525,Архангай,Arkhangai,Тариат,Tariat,20-24,20-24,462
26525,Архангай,Arkhangai,Тариат,Tariat,25-29,25-29,428
26525,Архангай,Arkhangai,Тариат,Tariat,30-34,30-34,408
26525,Архангай,Arkhangai,Тариат,Tariat,35-39,35-39,317
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,Бүгд,Total,2924
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,40-44,40-44,208
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,45-49,45-49,169
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,50-54,50-54,186
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,55-59,55-59,140
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,60-64,60-64,106
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,65-69,65-69,66
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,70+,70+,81
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,0-4,0-4,327
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,5-9,5-9,302
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,10-14,10-14,246
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,15-19,15-19,236
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,20-24,20-24,248
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,25-29,25-29,252
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,30-34,30-34,200
26528,Архангай,Arkhangai,Төвшрүүлэх,Tuvshruulekh,35-39,35-39,157
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,Бүгд,Total,3722
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,40-44,40-44,272
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,45-49,45-49,252
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,50-54,50-54,212
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,55-59,55-59,186
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,60-64,60-64,112
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,65-69,65-69,83
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,70+,70+,100
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,0-4,0-4,395
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,5-9,5-9,378
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,10-14,10-14,365
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,15-19,15-19,298
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,20-24,20-24,316
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,25-29,25-29,247
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,30-34,30-34,254
26531,Архангай,Arkhangai,Хайрхан,Khairkhan,35-39,35-39,252
26534,Архангай,Arkhangai,Хангай,Khangai,Бүгд,Total,3188
26534,Архангай,Arkhangai,Хангай,Khangai,40-44,40-44,215
26534,Архангай,Arkhangai,Хангай,Khangai,45-49,45-49,204
26534,Архангай,Arkhangai,Хангай,Khangai,50-54,50-54,185
26534,Архангай,Arkhangai,Хангай,Khangai,55-59,55-59,139
26534,Архангай,Arkhangai,Хангай,Khangai,60-64,60-64,79
26534,Архангай,Arkhangai,Хангай,Khangai,65-69,65-69,40
26534,Архангай,Arkhangai,Хангай,Khangai,70+,70+,54
26534,Архангай,Arkhangai,Хангай,Khangai,0-4,0-4,373
26534,Архангай,Arkhangai,Хангай,Khangai,5-9,5-9,355
26534,Архангай,Arkhangai,Хангай,Khangai,10-14,10-14,264
26534,Архангай,Arkhangai,Хангай,Khangai,15-19,15-19,242
26534,Архангай,Arkhangai,Хангай,Khangai,20-24,20-24,284
26534,Архангай,Arkhangai,Хангай,Khangai,25-29,25-29,279
26534,Архангай,Arkhangai,Хангай,Khangai,30-34,30-34,222
26534,Архангай,Arkhangai,Хангай,Khangai,35-39,35-39,253
26537,Архангай,Arkhangai,Хашаат,Khashaat,Бүгд,Total,3181
26537,Архангай,Arkhangai,Хашаат,Khashaat,40-44,40-44,241
26537,Архангай,Arkhangai,Хашаат,Khashaat,45-49,45-49,202
26537,Архангай,Arkhangai,Хашаат,Khashaat,50-54,50-54,161
26537,Архангай,Arkhangai,Хашаат,Khashaat,55-59,55-59,125
26537,Архангай,Arkhangai,Хашаат,Khashaat,60-64,60-64,92
26537,Архангай,Arkhangai,Хашаат,Khashaat,65-69,65-69,58
26537,Архангай,Arkhangai,Хашаат,Khashaat,70+,70+,115
26537,Архангай,Arkhangai,Хашаат,Khashaat,0-4,0-4,384
26537,Архангай,Arkhangai,Хашаат,Khashaat,5-9,5-9,328
26537,Архангай,Arkhangai,Хашаат,Khashaat,10-14,10-14,290
26537,Архангай,Arkhangai,Хашаат,Khashaat,15-19,15-19,247
26537,Архангай,Arkhangai,Хашаат,Khashaat,20-24,20-24,296
26537,Архангай,Arkhangai,Хашаат,Khashaat,25-29,25-29,216
26537,Архангай,Arkhangai,Хашаат,Khashaat,30-34,30-34,207
26537,Архангай,Arkhangai,Хашаат,Khashaat,35-39,35-39,219
26540,Архангай,Arkhangai,Хотонт,Khotont,Бүгд,Total,4325
26540,Архангай,Arkhangai,Хотонт,Khotont,40-44,40-44,361
26540,Архангай,Arkhangai,Хотонт,Khotont,45-49,45-49,302
26540,Архангай,Arkhangai,Хотонт,Khotont,50-54,50-54,226
26540,Архангай,Arkhangai,Хотонт,Khotont,55-59,55-59,180
26540,Архангай,Arkhangai,Хотонт,Khotont,60-64,60-64,138
26540,Архангай,Arkhangai,Хотонт,Khotont,65-69,65-69,99
26540,Архангай,Arkhangai,Хотонт,Khotont,70+,70+,134
26540,Архангай,Arkhangai,Хотонт,Khotont,0-4,0-4,443
26540,Архангай,Arkhangai,Хотонт,Khotont,5-9,5-9,443
26540,Архангай,Arkhangai,Хотонт,Khotont,10-14,10-14,390
26540,Архангай,Arkhangai,Хотонт,Khotont,15-19,15-19,391
26540,Архангай,Arkhangai,Хотонт,Khotont,20-24,20-24,357
26540,Архангай,Arkhangai,Хотонт,Khotont,25-29,25-29,310
26540,Архангай,Arkhangai,Хотонт,Khotont,30-34,30-34,240
26540,Архангай,Arkhangai,Хотонт,Khotont,35-39,35-39,311
26543,Архангай,Arkhangai,Цахир,Tsakhir,Бүгд,Total,2404
26543,Архангай,Arkhangai,Цахир,Tsakhir,40-44,40-44,145
26543,Архангай,Arkhangai,Цахир,Tsakhir,45-49,45-49,159
26543,Архангай,Arkhangai,Цахир,Tsakhir,50-54,50-54,123
26543,Архангай,Arkhangai,Цахир,Tsakhir,55-59,55-59,81
26543,Архангай,Arkhangai,Цахир,Tsakhir,60-64,60-64,62
26543,Архангай,Arkhangai,Цахир,Tsakhir,65-69,65-69,43
26543,Архангай,Arkhangai,Цахир,Tsakhir,70+,70+,43
26543,Архангай,Arkhangai,Цахир,Tsakhir,0-4,0-4,289
26543,Архангай,Arkhangai,Цахир,Tsakhir,5-9,5-9,281
26543,Архангай,Arkhangai,Цахир,Tsakhir,10-14,10-14,245
26543,Архангай,Arkhangai,Цахир,Tsakhir,15-19,15-19,195
26543,Архангай,Arkhangai,Цахир,Tsakhir,20-24,20-24,200
26543,Архангай,Arkhangai,Цахир,Tsakhir,25-29,25-29,176
26543,Архангай,Arkhangai,Цахир,Tsakhir,30-34,30-34,163
26543,Архангай,Arkhangai,Цахир,Tsakhir,35-39,35-39,199
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,Бүгд,Total,3772
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,40-44,40-44,248
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,45-49,45-49,261
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,50-54,50-54,215
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,55-59,55-59,170
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,60-64,60-64,92
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,65-69,65-69,67
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,70+,70+,103
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,0-4,0-4,368
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,5-9,5-9,401
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,10-14,10-14,406
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,15-19,15-19,284
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,20-24,20-24,346
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,25-29,25-29,302
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,30-34,30-34,255
26549,Архангай,Arkhangai,Цэцэрлэг,Tsetserleg,35-39,35-39,254
26552,Архангай,Arkhangai,Чулуут,Chuluut,Бүгд,Total,4144
26552,Архангай,Arkhangai,Чулуут,Chuluut,40-44,40-44,304
26552,Архангай,Arkhangai,Чулуут,Chuluut,45-49,45-49,241
26552,Архангай,Arkhangai,Чулуут,Chuluut,50-54,50-54,180
26552,Архангай,Arkhangai,Чулуут,Chuluut,55-59,55-59,120
26552,Архангай,Arkhangai,Чулуут,Chuluut,60-64,60-64,99
26552,Архангай,Arkhangai,Чулуут,Chuluut,65-69,65-69,55
26552,Архангай,Arkhangai,Чулуут,Chuluut,70+,70+,85
26552,Архангай,Arkhangai,Чулуут,Chuluut,0-4,0-4,486
26552,Архангай,Arkhangai,Чулуут,Chuluut,5-9,5-9,478
26552,Архангай,Arkhangai,Чулуут,Chuluut,10-14,10-14,387
26552,Архангай,Arkhangai,Чулуут,Chuluut,15-19,15-19,374
26552,Архангай,Arkhangai,Чулуут,Chuluut,20-24,20-24,406
26552,Архангай,Arkhangai,Чулуут,Chuluut,25-29,25-29,353
26552,Архангай,Arkhangai,Чулуут,Chuluut,30-34,30-34,292
26552,Архангай,Arkhangai,Чулуут,Chuluut,35-39,35-39,284
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,Бүгд,Total,5542
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,40-44,40-44,395
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,45-49,45-49,329
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,50-54,50-54,316
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,55-59,55-59,253
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,60-64,60-64,187
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,65-69,65-69,118
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,70+,70+,132
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,0-4,0-4,582
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,5-9,5-9,582
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,10-14,10-14,472
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,15-19,15-19,436
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,20-24,20-24,492
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,25-29,25-29,447
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,30-34,30-34,435
26555,Архангай,Arkhangai,Эрдэнэмандал,Erdenemandal,35-39,35-39,366
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,Бүгд,Total,40582
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,40-44,40-44,2709
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,45-49,45-49,2644
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,50-54,50-54,2307
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,55-59,55-59,1983
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,60-64,60-64,1260
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,65-69,65-69,742
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,70+,70+,1046
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,0-4,0-4,4538
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,5-9,5-9,4669
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,10-14,10-14,3631
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,15-19,15-19,2654
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,20-24,20-24,2925
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,25-29,25-29,3276
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,30-34,30-34,3479
26701,Хөвсгөл,Khuvsgul,Мөрөн,Murun,35-39,35-39,2719
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,Бүгд,Total,6712
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,40-44,40-44,401
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,45-49,45-49,414
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,50-54,50-54,336
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,55-59,55-59,332
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,60-64,60-64,214
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,65-69,65-69,124
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,70+,70+,148
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,0-4,0-4,776
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,5-9,5-9,758
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,10-14,10-14,584
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,15-19,15-19,505
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,20-24,20-24,525
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,25-29,25-29,538
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,30-34,30-34,567
26704,Хөвсгөл,Khuvsgul,Алаг-Эрдэнэ,Alag-Erdene,35-39,35-39,490
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,Бүгд,Total,4042
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,40-44,40-44,264
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,45-49,45-49,223
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,50-54,50-54,196
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,55-59,55-59,175
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,60-64,60-64,122
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,65-69,65-69,46
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,70+,70+,61
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,0-4,0-4,542
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,5-9,5-9,458
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,10-14,10-14,353
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,15-19,15-19,291
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,20-24,20-24,351
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,25-29,25-29,367
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,30-34,30-34,339
26707,Хөвсгөл,Khuvsgul,Арбулаг,Arbulag,35-39,35-39,254
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,Бүгд,Total,3995
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,40-44,40-44,259
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,45-49,45-49,228
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,50-54,50-54,186
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,55-59,55-59,166
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,60-64,60-64,89
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,65-69,65-69,58
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,70+,70+,88
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,0-4,0-4,471
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,5-9,5-9,480
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,10-14,10-14,389
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,15-19,15-19,331
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,20-24,20-24,366
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,25-29,25-29,315
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,30-34,30-34,302
26710,Хөвсгөл,Khuvsgul,Баянзүрх,Bayanzurkh,35-39,35-39,267
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,Бүгд,Total,4394
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,40-44,40-44,296
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,45-49,45-49,253
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,50-54,50-54,229
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,55-59,55-59,217
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,60-64,60-64,163
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,65-69,65-69,80
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,70+,70+,87
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,0-4,0-4,501
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,5-9,5-9,493
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,10-14,10-14,431
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,15-19,15-19,316
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,20-24,20-24,297
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,25-29,25-29,364
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,30-34,30-34,373
26713,Хөвсгөл,Khuvsgul,Бүрэнтогтох,Burentogtokh,35-39,35-39,294
26716,Хөвсгөл,Khuvsgul,Галт,Galt,Бүгд,Total,5416
26716,Хөвсгөл,Khuvsgul,Галт,Galt,40-44,40-44,385
26716,Хөвсгөл,Khuvsgul,Галт,Galt,45-49,45-49,318
26716,Хөвсгөл,Khuvsgul,Галт,Galt,50-54,50-54,252
26716,Хөвсгөл,Khuvsgul,Галт,Galt,55-59,55-59,214
26716,Хөвсгөл,Khuvsgul,Галт,Galt,60-64,60-64,144
26716,Хөвсгөл,Khuvsgul,Галт,Galt,65-69,65-69,71
26716,Хөвсгөл,Khuvsgul,Галт,Galt,70+,70+,126
26716,Хөвсгөл,Khuvsgul,Галт,Galt,0-4,0-4,590
26716,Хөвсгөл,Khuvsgul,Галт,Galt,5-9,5-9,587
26716,Хөвсгөл,Khuvsgul,Галт,Galt,10-14,10-14,546
26716,Хөвсгөл,Khuvsgul,Галт,Galt,15-19,15-19,457
26716,Хөвсгөл,Khuvsgul,Галт,Galt,20-24,20-24,455
26716,Хөвсгөл,Khuvsgul,Галт,Galt,25-29,25-29,473
26716,Хөвсгөл,Khuvsgul,Галт,Galt,30-34,30-34,426
26716,Хөвсгөл,Khuvsgul,Галт,Galt,35-39,35-39,372
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,Бүгд,Total,5454
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,40-44,40-44,343
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,45-49,45-49,316
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,50-54,50-54,258
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,55-59,55-59,222
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,60-64,60-64,119
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,65-69,65-69,67
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,70+,70+,107
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,0-4,0-4,678
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,5-9,5-9,630
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,10-14,10-14,457
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,15-19,15-19,515
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,20-24,20-24,500
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,25-29,25-29,487
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,30-34,30-34,382
26719,Хөвсгөл,Khuvsgul,Жаргалант,Jargalant,35-39,35-39,373
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,Бүгд,Total,4125
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,40-44,40-44,332
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,45-49,45-49,289
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,50-54,50-54,216
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,55-59,55-59,186
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,60-64,60-64,132
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,65-69,65-69,109
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,70+,70+,122
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,0-4,0-4,370
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,5-9,5-9,468
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,10-14,10-14,418
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,15-19,15-19,357
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,20-24,20-24,322
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,25-29,25-29,304
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,30-34,30-34,238
26722,Хөвсгөл,Khuvsgul,Их-Уул,Ikh-Uul,35-39,35-39,262
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,Бүгд,Total,3770
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,40-44,40-44,282
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,45-49,45-49,235
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,50-54,50-54,197
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,55-59,55-59,146
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,60-64,60-64,109
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,65-69,65-69,50
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,70+,70+,114
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,0-4,0-4,406
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,5-9,5-9,387
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,10-14,10-14,384
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,15-19,15-19,355
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,20-24,20-24,308
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,25-29,25-29,262
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,30-34,30-34,270
26725,Хөвсгөл,Khuvsgul,Рашаант,Rashaant,35-39,35-39,265
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,Бүгд,Total,4893
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,40-44,40-44,294
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,45-49,45-49,287
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,50-54,50-54,256
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,55-59,55-59,210
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,60-64,60-64,162
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,65-69,65-69,87
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,70+,70+,121
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,0-4,0-4,536
26728,Хөвсгөл,Khuvsgul,Рэнчинлхүмбэ,Renchinlkhumbe,5-9,5-9,534
